post_id,confusion_bucket,category,feature_name,feature_value,is_open_ended,confidence,evidence_span,rationale,llm_model,chunk_idx,batch_id,call_timestamp
bluesky_0088ab074b1ba5d6e0753e8cf927888fbcb215413ebc7a1eea67d36c46b0bbd2,tn,surface_lexical,approximate_token_length_band,medium,False,0.92,Canada has one path to achieving any kind of real carbon emissions target,The original and mirror are multi-clause posts of moderate length.,gpt-5.5,0,tn/batch_0000,2026-07-16T04:29:30.079660+00:00
bluesky_0088ab074b1ba5d6e0753e8cf927888fbcb215413ebc7a1eea67d36c46b0bbd2,tn,topic_subject,primary_policy_domain,climate and energy policy,False,0.98,real carbon emissions target,"The post discusses carbon emissions, electrification, wind, solar, natural gas, and nuclear energy.",gpt-5.5,0,tn/batch_0000,2026-07-16T04:29:30.079660+00:00
bluesky_0088ab074b1ba5d6e0753e8cf927888fbcb215413ebc7a1eea67d36c46b0bbd2,tn,topic_subject,geographic_scope,national: Canada,False,0.9,Canada,Both versions frame the policy issue at the Canadian national level.,gpt-5.5,0,tn/batch_0000,2026-07-16T04:29:30.079660+00:00
bluesky_0088ab074b1ba5d6e0753e8cf927888fbcb215413ebc7a1eea67d36c46b0bbd2,tn,semantic_content,causal_claim_present,electrification and renewables are presented as necessary to hit emissions targets,False,0.94,one path to achieving any kind of real carbon emissions target,The original asserts that a particular energy strategy causes or enables emissions-target achievement.,gpt-5.5,0,tn/batch_0000,2026-07-16T04:29:30.079660+00:00
bluesky_0088ab074b1ba5d6e0753e8cf927888fbcb215413ebc7a1eea67d36c46b0bbd2,tn,semantic_content,policy_prescription_present,electrify broadly and build wind and solar,False,0.9,building tons of wind and solar,The original advocates a specific policy/technology pathway.,gpt-5.5,0,tn/batch_0000,2026-07-16T04:29:30.079660+00:00
bluesky_0088ab074b1ba5d6e0753e8cf927888fbcb215413ebc7a1eea67d36c46b0bbd2,tn,semantic_content,economic_cost_benefit_framing,"mirror frames energy policy around affordability, reliability, and taxpayer cost",False,0.91,energy affordable and reliable,"The mirror evaluates energy choices in terms of affordability, reliability, and taxpayer burden.",gpt-5.5,0,tn/batch_0000,2026-07-16T04:29:30.079660+00:00
bluesky_0088ab074b1ba5d6e0753e8cf927888fbcb215413ebc7a1eea67d36c46b0bbd2,tn,target_directionality,criticized_actor_type,named politician/government official in mirror,False,0.89,Guilbeault's ideological crusade is 100% responsible,The mirror explicitly assigns blame to Guilbeault.,gpt-5.5,0,tn/batch_0000,2026-07-16T04:29:30.079660+00:00
bluesky_0088ab074b1ba5d6e0753e8cf927888fbcb215413ebc7a1eea67d36c46b0bbd2,tn,target_directionality,mirror_shift_direction,from pro-renewable climate action to anti-green-regulation/pro-fossil-and-nuclear framing,False,0.93,natural gas and nuclear while killing the green gimmicks,The mirror reverses the policy stance from electrification and renewables to natural gas/nuclear and criticism of green policy.,gpt-5.5,0,tn/batch_0000,2026-07-16T04:29:30.079660+00:00
bluesky_0098e567eb615260f97de8b6d3947c76c6df50ead87157db1c510f471f6ced27,tn,surface_lexical,approximate_token_length_band,medium,False,0.91,"healthcare, gun safety, and consumer regulations",The post is a moderate-length paragraph with several clauses and parenthetical examples.,gpt-5.5,0,tn/batch_0000,2026-07-16T04:29:30.079660+00:00
bluesky_0098e567eb615260f97de8b6d3947c76c6df50ead87157db1c510f471f6ced27,tn,surface_lexical,named_proper_nouns_density,multiple political proper nouns and named references,False,0.95,US rightwing,"The text includes named political entities and figures such as US, Hungary, Orban, Clinton, Europe, and American.",gpt-5.5,0,tn/batch_0000,2026-07-16T04:29:30.079660+00:00
